settore01-A6	I+II	1,2,3,5	0.596	0.633	0.614
settore06-I1	I	1,2,3,5	0.574	0.659	0.614
settore01-A2	I	1,2,3,5	0.585	0.640	0.611
settore10-I1	I+II	1,2,3,5	0.571	0.658	0.611
settore07-H1	II	1,2,3,5	0.581	0.643	0.610
settore11-B1	II	1,2,3,5	0.570	0.654	0.609
settore10-N3	I+II	1,2,3,5	0.582	0.639	0.609
settore01-A1	II	1,2,3,5	0.566	0.652	0.606
settore12-H2	II	1,2,3,5	0.650	0.565	0.605
settore07-C1	I	1,2,3,5	0.650	0.565	0.605
settore13-A2	I	1,2,3,5	0.611	0.598	0.604
